3071270-3;SHIELD;SV;3
3071270-4;SHIELD;SV;1
3071270-5;SHIELD;SV;1
3071270-6;SHIELD;SV;3
3071270-8;HEAT SHIELD;SV;1
3071296-1;PLATE;SV;1
3071319-11;HOUSING;SV;1
3071321-3;HOUSING, ACCY G/B;SV;1
3071321-3;HOUSING, ACCY G/B;SV;1
3071328-1;MANIFOLD;SV;1
3071332-1;TUBE;SV;1
3071346-1;DESWIRL;AR;1
3071351-1;FAIRING;SV;1
3071357-1;ELBOW;SV;1
3071367-1;ELBOW;SV;1
3071368-1;ADAPTER;SV;1
3071372-1;SPEED GEAR;SV;1
3071382-1;GEARBOX COVER;AR;1
3071383-2;SEAL;SV;1
3071394-2;TUBE;SV;1
3071395-2;TUBE;SV;1
3071417-2;SUPPORT;SV;1
3071420-1;TUBE;SV;1
3071431-3;NOZZLE THRUST-EXHAUST;SV;1
3071441-1;HP SHAFT;SV;1
3071463-1;CARRIER;SV;1
3071550-1;TUBE;SV;1
3071564-4;VALVE AIR BREATHER;AR;1
3071564-7;VALVE;AR;1
3071590-11;LEAD;NE;1
3071590-11;LEAD;NE;2
3071590-12;LEAD, IGNITER ;AR;1
3071590-13;LEAD, IGNITION;AR;1
3071604-2;NUT;SV;3
3071612-1;FAIRING;SV;1
3071613-2;GROMMET;SV;1
3071614-1;PLATE LOCK;SV;1
3071624-7;CARRIER;SV;1
3071626-5;PINION GEAR ASSY;SV;1
3071655-1;COVER PLATE;SV;1
3071676-1;RETAINER;SV;2
3071691-7;HOUSING;SV;1
3071693-1;NUT;SV;1
3071740-1;NUT;SV;1
3071753-1;TUBE;SV;1
3071754-2;NOZZLE;AR;1
3071762-1;ADAPTER;SV;1
3071767-1;SEGMENTS, A4 NOZZLE ;SV;1
3071767-2;SEGMENTS, A4 NOZZLE;SV;1
3071778-1;MANIFOLD;SV;1
3071783-1;SUPPORT;SV;1
3071791-1;TUBE;SV;1
3071792-1;E;SV;1
3071793-1;TUBE;SV;1
3071795-1;TUBE;SV;1
3071796-1;TUBE;SV;1
3071824-9;RETAINER BEARING;SV;1
3071832-1;MANIFOLD;SV;1
3071834-1;BRACKET;AR;1
3071837-4;DOOR;SV;1
3071845-5;OIL TANK;SV;1
3071860-6;PANEL;AR;1
3071861-1;SHAFT;SV;1
3071863-1;RETAINER;SV;1
3071864-1;FLANGE;SV;1
3071865-1;RETAINER;SV;1
3071866-3;CARRIER;SV;1
3071870-3;SHAFT;SV;1
3071871-1;BRACKET;SV;2
3071873-2;SHROUD;AR;1
3071883-1;TUBE;SV;1
3071884-1;TUBE;SV;1
3071908-2;PLUG;SV;1
3071916-1;LINK;SV;1
3071917-1;LINK;SV;1
3071943-1;BRACKET;SV;1
3071948-1;ELBOW;SV;1
3071949-12;OIL PUMP ASSY LUBE;OH;1
3071950-3;SEAL;SV;1
3071955-5;SHAFT;SV;1
3071967-3;SEAL;SV;1
3071969-1;SPACER;SV;1
3071970-3;OIL BAFFLE;AR;1
3071970-4;DEFLECTOR;AR;1
3071973-2;TUBE;SV;1
3071974-1;ADAPTER;SV;1
3071975-1;TUBE;SV;2
3071977-1;TUBE;SV;1
3071978-1;ADAPTER;SV;1
3071981-1;NUT-FAN;SV;1
3071983-2;FAN NUT RETAINER;SV;1
3071986-1;BEARING RETAINER;SV;1
3071991-2;TUBE;AR;1
3072012-2;LPT#2 BLADE;SV;84
3072014-2;BLADE;SV;54
3072057-01;DCU ;AR;1
3072068-3;3RD LPT ROTOR;SV;1
3072070-5;1ST LPT HUB;AR;1
3072070-5;1ST LPT HUB;AR;1
3072084-1;TUBE;SV;1
3072118-2;TUBE;SV;1
3072119-2;NOZZLE;SV;1
3072133-1;TUBE;SV;1
3072138-1;NOZZLE;SV;1
3072142-1;TUBE;SV;1
3072152-2;TUBE;SV;1
3072152-4;TUBE;SV;1
3072153-2;TUBE;SV;1
3072153-3;TUBE ASSEMBLY;SV;1
3072154-2;TUBE TRANSFER;SV;1
3072163-1;FAN BLADE;SV;4
3072163-1;FAN BLADE;SV;3
3072163-1;FAN BLADE;SV;15
3072163-1;FAN BLADE;SV;1
3072163-1;FAN BLADE;SV;11
3072163-1;FAN BLADE;SV;30
3072163-15;FAN BLADE;SV;27
3072163-15;FAN BLADE;SV;30
3072171-1;TUBE;SV;1
3072172-1;TUBE;SV;2
3072173-1;TUBE;SV;1
3072176-1;TUBE;SV;1
3072230-1;FUEL CAP;SV;1
3072230-1;CAP                   LT180;AR;1
3072231-1;COVER;SV;1
3072262-7;HOUSING;SV;1
3072269-2;ELBOW;SV;1
3072311-2;BLADE, TURBINE ROTOR - LP, STAGE 1 ;SV;2
3072316-2;HPT DISC ;AR;1
3072316-2;HPT DISC ;AR;1
3072316-3;DISK, HPT-7000 C/R ;NE;1
3072336-1;PLUG;SV;1
3072341-6;SLEEVE;SV;1
3072374-2;TUBE;SV;1
3072379-1;RETAINER;SV;1
3072395-1;1ST STG LPC DISC;RP;1
3072395-1;1ST STG LPC DISC;AR;1
3072395-1;1ST STG LPC DISC;AR;1
3072395-2;1ST STG LPC DISC;OH;1
3072395-2;1ST STG LPC DISC;AR;1
3072395-2;1ST STG LPC DISC;RP;1
3072396-1;2ND STG LPC DISC;SV;1
3072396-1;2ND STG LPC DISC;AR;1
3072396-1;2ND STG LPC DISC;AR;1
3072396-1;2ND STG LPC DISC;RP;1
3072396-3;2ND STG LPC DISK;OH;1
3072397-1;3RD STG LPC DISC;SV;1
3072397-1;3RD STG LPC DISC;AR;1
3072397-1;3RD STG LPC DISC;AR;1
3072397-3;DISK;OH;1
3072397-3;DISK;AR;1
3072398-1;4TH STG LPC DISC;AR;1
3072398-1;4TH STG LPC DISC;SV;1
3072398-2;DISK;NE;1
3072399-4;BLADE;AR;31
3072400-6;BLADE;AR;38
3072401-2;BLADE;AR;39
3072401-4;BLADE;AR;39
3072402-1;BLADE CPRSR RTR;AR;42
3072402-6;BLADE;AR;42
3072403-6;COMPRESSOR SHROUD;SV;1
3072404-1;SHROUD;AR;1
3072404-4;SHROUD;SV;1
3072405-1;SHROUD;SV;1
3072405-1;SHROUD;SV;1
3072425-2;NOZZLE;SV;1
3072429-1;STATOR;SV;1
3072443-3;CASE;AR;1
3072443-3;CASE;AR;1
3072447-1;FITTING;SV;1
3072449-4;DESWIRL;RP;1
3072542-5;2nd LPT DISK;OH;1
3072542-5;2nd LPT DISK;AR;1
3072544-3;DISK;SV;1
3072545-1;SHAFT;AR;1
3072590-1;TUBE;SV;1
3072591-1;TUBE;SV;1
3072591-1;TUBE;AR;1
3072621-1;SEAL;SV;1
3072631-1;TUBE;SV;1
3072636-1;TUBE;AR;1
3072647-1;BRACKET;SV;1
3072653-1;HOUSING TOWER SHAFT;SV;1
3072674-6;LINER COMBUSTOR ;AR;1
3072720-2;DEFLECTOR;SV;1
3072720-2;DEFLECTOR;AR;1
3072720-7;DUCT SET;SV;1
3072726-1;T-DUCT;AR;1
3072727-2;BYPASS STATOR;AR;1
3072731-1;TUBE;SV;1
3072751-1;PANEL;AR;1
3072752-1;FAIRING;SV;1
3072762-1;TUBE;SV;1
3072763-1;MANIFOLD SUPPLY TUBE;SV;1
3072774-1;GEARSHAFT;SV;1
3072775-1;BEARING;SV;1
3072825-1;SPINNER SUPPORT;SV;1
3072831-1;SUPPORT;SV;1
3072832-1;CONNECTOR;SV;1
3072853-1;BOLT;SV;2
3072866-1;BEARING;AR;1
3072883-1;BEARING;SV;1
3072883-1;BEARING;OH;1
3072885-1;BEARING;SV;1
3072885-1;BEARING;SV;1
3072885-1;BEARING;SV;1
3072885-1;BEARING;SV;1
3072885-1;BEARING;SV;1
3072885-1;BEARING;SV;1
3072892-3;SHAFT;SV;1
3072920-2;BEARING;SV;1
3072978-1;ROTOR SEAL;SV;1
3073042-2;GEARSHAFT;SV;1
3073042-2;GEARSHAFT;AR;1
3073042-2;GEARSHAFT;SV;1
3073042-2;GEARSHAFT;SV;1
3073042-7;PLANETARY GEARSHAFT ASSY;SV;1
3073049-1;TIEROD;SV;1
3073204-01;TEE;NE;1
3073204-01;TEE;NE;1
3073218-01;CHECK VALVE;AR;2
3073301-01;OIL FILTER ELEMENT;NE;12
3073374-11;SHROUD;SV;1
3073388-1;TUBE;SV;1
3073393-1;IMPELLER;SV;1
3073418-3;TUBE;AR;1
3073494-1;RETAINER;SV;1
3073534-1;PANEL;SV;1
3073542-2;CLAMP;SV;1
3073563-2;DISK;SC;1
3073563-2;DISK;SV;1
3073563-2;DISK;OH;1
3073566-3;ADAPTERS -FAN BLADE;SV;30
3073591-1;FUEL NOZZLE MANIFOLD ;AR;1
3073592-2;FUEL MANIFOLDS;AR;1
3073595-1;HARNESS-THERMOCOUPLE;SV;1
3073605-1;HARNESS;AR;1
3073638-4;BLADE;SV;2
3073749-4;DIFFUSER;AR;1
3073774-1;COMBUSTOR LINER;SV;1
3073827-1;TRANSDUCER,MOTIONAL PICKUP;SV;1
3073827-4;TRANSDUCER;SV;1
3073827-5;TRANSDUCER;NE;1
3073827-5;TRANSDUCER;AR;1
3073950-1;LEAD ITT;AR;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073974-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3073976-01;FUEL NOZZLE;OH;1
3074003-1;NOZZLE SEGMENT, COOLED HP TURBINE;SV;1
3074004-3;NOZZLE;SV;1
3074004-3;NOZZLE;SV;1
3074004-3;NOZZLE;SV;1
3074004-3;NOZZLE;SV;1
3074004-3;NOZZLE;SV;1
3074004-3;NOZZLE;SV;1
3074049-01;TUBE;NE;1
3074049-01;TUBE;OH;1
3074049-01;TUBE;SV;1
3074049-01;TUBE;SV;1
3074049-01;TUBE;OH;1
3074096-2;DISK;SV;1
3074363-1;HARNESS;AR;1
3074372-3;VALVE;SV;1
3074555-11;CASE AND VANE ASSY STAGE 4;AR;1
3074567-1;SHROUD;AR;1
3074576-1;SEAL;SV;1
3074579-2;RETAINER;SV;1
3074621-4;DISK;SV;1
3074655-4;CASE;AR;1
3074655-4;CASE;AR;1
3074744-1;TIE ROD, THREADED ENDS ;AR;1
3074744-1;TIE ROD, THREADED ENDS ;AR;1
3074785-8;HPT BLADE;AR;19
3074803-4;SHAFT;AR;1
3074809-1;EXHAUST NOZZLE;AR;1
3074809-2;SUPPORT;AR;1
3074883-1;TUBE;NE;1
3075126-1;DESWIRL;AR;1
3075158-2;LINER;AR;1
3075159-3;DIFFUSER;AR;1
3075160-4;TFE ENGINE;AR;1
3075205-1;ROTOR;AR;1
3075207-3;OIL TANK;AR;1
3075207-3;OIL TANK;AR;1
3075227-2;DISK;SC;1
3075227-2;DISK;SC;1
3075271-4;NOZZLE;AR;1
3075278-3;NOZZLE;AR;1
3075278-5;NOZZLE;AR;1
3075290-1;FAN BLADE;AR;10
3075290-3;BLADE;AR;1
3075292-4;T-DUCT;AR;1
3075310-5;CARRIER;AR;1
3075323-3;VALVE ASSMEBLY AIR BREATHER;OH;1
3075323-3;VALVE ASSMEBLY AIR BREATHER;SV;1
3075326-3;DISK;SV;1
3075347-1;NOZZLE;AR;1
3075388-2;TRANSDUCER;AR;1
3075394-01;DCU;AR;1
3075413-1;LINER;SV;1
3075413-2;LINER, INNER TRANS;AR;1
3075436-1;DISK;OH;1
3075535-2;SHAFT;AR;1
3075541-2;#6 TUBE;SV;1
3075579-1;PLATE;AR;1
3075583-2;CHAMBER, COMBUSTION ;AR;1
3075599-1;COVER;SV;1
3075633-2;SEAL;AR;1
3075635-2;RETAINER;SV;1
3075636-1;SPACER;SV;1
3075637-2;NUT;SV;1
3075643-1;RETAINER;SV;1
3075658-2;RETAINER;SV;1
3075668-3;TUBE;SV;1
3075677-2;SPACER;AR;1
3075684-2;SEAL RETAINER # 3 CARBON;SV;1
3075716-1;2ND LPT NOZZLE;AR;1
3075765-1;IMPELLER;OH;1
3075772-1;DISK for TFE-731-2. It has 8,819 C/R;OH;1
3075828-1;1st LPT DISK;SV;1
3075830-1;DISK;SV;1
3075830-1;DISK;SV;1
3075830-1;DISK;SV;1
3077013-6;DIFFUSER SUPPORT;AR;1
3077039-1;LINER;SV;1
3077047-11;IMPELLER SHROUD;AR;1
3077048-1;SEAL SUPPORT;RP;1
3077055-3;NOZZLE SUPPORT;SV;1
3077056-1;ITL;AR;1
3077058-7;DIFFUSER;SV;1
3077082-1;HOUSING- Fan Support;SV;1
3077082-1;HOUSING- Fan Support;SV;1
3077122-1;3077122-2;SV;1
3077125-1;A5 Nozzle ;AR;1
3077145-1;FUEL FILTER INSTALLATION KIT;NE;3
30828-400;CLAMP ASSY;AR;8
309 LAMP;LAMP;NE;7
30953-7200;CLAMP;SV;1
30A1325;"SEAL RING; METAL";NE;2
30A1499;4TH STG TURBINE DISC;OH;1
30B1619;IGNITER (PW305);AR;1
30B1882;POP-UP INDICATOR;NE;1
30B2075CL18;2ND STG HP SHROUD;OH;18
30B2135CL20;1ST STG HP SHROUD;OH;14
30B2216CL27;VANE;AR;1
30B2494CL2 A;TRIM PLUG;NE;1
30B3181-01;GASKET METAL ;NE;21
30B4763-01;LOWER BYPASS DUCT ;SC;1
30B4763-01;LOWER BYPASS DUCT ;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5042CL01;VANESGMY;AR;1
30B5112-01;GASKET;NE;2
30B5599-01;GASKET;NE;1
30B5898-01;SEAL ASSY FACE CARBON;NE;1
30B5898-01;SEAL ASSY FACE CARBON;NE;1
30B6652-01;KIT, OIL FILTER REPLACEMENT;NE;14
30B6653-01;KIT, FUEL FILTER REPLACEMENT ;NE;14
30B7443-01;SEAL;NE;1
30C1132-03;EXCITER;AR;1
30C4675-01;VALVE - COLD START;AR;1
30C5456-01;FUEL FILTER;NE;2
30H1322;DISC TURBINE LP 2ND STG;RP;1
30H1323;DISK-TURBINE,STG3;RP;1
30H673;FIRE EXT.;AR;1
30J1143-01;TUBE AIR ANTI ICE;SC;1
30J1169-01;BRACKET, VIBRATION PICK-UP;OH;1
30J1193-01;DIFFUSER SET, GAS GENERATOR;RP;1
30J1224-01;HOUSING ASSY, BRG. NO.1 & 2;RP;1
30J1227-01;CONE, NOSE;OH;1
30J1235-01;SHAFT, BALANCING ASSY, LP;RP;1
30J1243-01;VANE RING ASSY, FAN EXIT;RP;1
30J1246-01;TUBE, TRANSFER, PACKING;OH;1
30J1253-01;WASHER, KEY;OH;1
30J1256-01;SPACER, LOW COMPRESSOR;OH;1
30J1258-01;SUPPORT, SENSOR, N1 ASSY;OH;1
30J1259-01;RING, PHONIC;OH;1
30J1296CL;PLUG, METERING, SECONDARY;AR;1
30J1296CL40;METERING PLUG-SECONDARY;NE;2
30J1296CL44;ORIFICE;NE;1
30J1296CL48;ORIFICE;NE;2
30J1296CL52;ORIFICE;NE;1
30J1296CL56;ORIFICE;NE;2
30J1296CL68;PLUG;NE;1
30J1296CL70;PLUG;NE;1
30J1296CL76;METERING PLUG;NE;1
30J1296CL78;PLUG;NE;1
30J1328-01;RUNNER;AR;1
30J1335-01;SEAT, VALVE SPRING;AR;1
30J1336-01;SEAT, VALVE SPRING;AR;1
30J1363-01;COVER ASSY, AGB;SC;1
30J1401;DISC TURBINE HP 1ST STG;RP;1
30J1409-01;TUBE ASSY, FUEL PRESS.;OH;1
30J1410-01;TUBE ASSY, PRESS., NO.5 BRG;SC;1
30J1412-01;BRACKET, ANGLE;AR;1
30J1434-01;CARRIER ASSY, INTERSHAFT;OH;1
30J1450-01;IMPELLER, CENTRIFUGAL HPC;RP;1
30J1481CL01;HPT VANE RING;RP;1
30J1488-01;SWITCH, FUEL DIFF. PRESS.;RP;1
30J1489-03;SWITCH, OIL, DIFF. PRESSURE;RP;1
30J1497-01;COVER, OIL PUMP, FRONT;RP;1
30J1502-01;GASKET;NS;1
30J1502-01;GASKET;NE;2
30J1502-01;GASKET;NE;2
30J1541-01;ROTOR, FAN, LC;RP;1
30J1557-01A;DCU;AR;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1581-01                     ;BLADES, TURBINE 1ST STG;SV;1
30J1588-01;ARM, SHAFT, BELLCRANK;OH;1
30J1625-01;SHAFT, AGB DRIVE;OH;1
30J1647-01;VANE RING ASSY, COMP. INLET;OH;1
30J1667-01;DUCT, B/P, REAR, ASSEMBLY;RP;1
30J1670-01;MANIFOLD ASSY, AGB;RP;1
30J1672-01;NUT, RETAINING, FAN;OH;1
30J1700-03;OIL LEVEL INDICATOR;OH;1
30J1700-03;OIL LEVEL INDICATOR;OH;1
30J1768-01;DAMPER, RING;SC;1
30J1772-01;COVER, PLAIN;AR;1
30J1772-01;COVER, PLAIN;AR;1
30J1773-01;KEY WASHER, FLAT;AR;1
30J1781-01;STATOR ASSY, HC, 1ST STAGE;RP;1
30J1795-01;PIN, SUPPORT, COMBUSTOR;SC;1
30J1807-01;COVER ASSY, TUBE, AIR;OH;1
30J1808-01;COVER, AIR, CABIN;OH;1
30J1929-01;COMBUSTION LINER;RP;1
30J1944-01;SHAFT, COMPRESSOR, HP;OH;1
30J2006-01;GASKET, FUEL DRAIN;SC;1
30J2007-01;GASKET, FAIRING, IGNITER;SC;2
30J2027-01;CHIP COLLECTOR, MAGNETIC;OH;1
30J2028-01;VALVE, CHIP DETECTOR;OH;1
30J2053-01;SENSOR, TEMP., T1.4;OH;1
30J2103-01;CASE ASSY, GAS GENERATOR;RP;1
30J2111-01;LEVER ASSY, FUEL CONTROL;RP;1
30J2113-01;HOUSING ASSY, BELLCRANK;RP;1
30J2122-01;ROTOR, HC, 2ND STAGE;OH;1
30J2127-01;STATOR ASSY, HC, 2ND STAGE;RP;1
30J2142-01;FAN CASE;RP;1
30J2208-01;VALVE;RP;1
30J2318-04;ENGINE HARNESS;AR;1
30J2350-01;HOUSING, VALVE, COLD START;OH;1
30J2383-01;COVER ASSY, TUBE, AIR;RP;1
30J2432-01;MANIFOLD, FUEL;SC;1
30J2455-01;RING, SEAL, HT;SC;1
30J2615-01;ATTENUATOR ASSY;SC;1
30J2673-02;DCU;AR;1
30J2758-01;HOSE TUBE FUEL PRESS;OH;1
30J2760-01;BRACKET, ANGLE;AR;1
30J2794-01;SEAL, PLAIN;SC;1
30J2821-01;HPC ROTOR, 1ST STG;RP;1
30J2825-01;IGNITER PLUG;SC;2
30J2845-01;NUT-RETAINING,COMPRESSOR;OH;1
30J2936-01;BEARING, BALL, FLANGED;OH;1
30J2970-03;WIRING HARNESS, ELECTRICAL;AR;1
30J3103-01;HOUSING ASSY, AGB DRIVE;OH;1
30J3124-01;CABLE, IGNITION;RP;1
30J3124-02;CABLE, IGNITION;RP;1
30J3144-01;SEAL, CARBON, INTERSHAFT;OH;2
30J3168-01;GROMMET, MANIFOLD, REAR;AR;1
30J3170-01;GROMMET, MANIFOLD, FRONT;AR;1
30J3183-01;COVER PLATE, FAIRING, FRONT;SC;1
30J3218-01;GROMMET, FUEL SHUTOFF CABLE;SC;1
30J3278-01;SEAL-PLAIN;NE;1
30J3312-01;TUBE ASSY, FUEL PRESS.;OH;1
30J3343-01;KIT;NE;1
30J3412-01;CARBON SEAL-NO.4 BEARING;SC;1
30J3412-01;SEAL, CARBON, NO.4 BEARING;SC;1
30J3490-01;VALVE, SERVO, INTRCOMPRSR BLEED   ;AR;1
30J3490-01;VALVE, SERVO, INTRCOMPRSR BLEED   ;SV;1
30J3491-01;SERVO VALVE;AR;1
30J3779-01;GASKET;NE;2
30J3779-01;GASKET;NE;5
30J3780-01;GASKET;NE;2
31-3078-1 S;FLASH TUBE ASSEMBLY;NE;1
31-3172-11;LIGHT ASSY, GRIMES;NE;1
3100014-01;SEAL AIR POWER TURBINE STATOR;OH;1
3100122-02;HGS CT SHROUD LL;AR;1
3100125-01;VALVE;OH;2
3100125-01;VALVE;OH;2
3100125-01;VALVE;SV;2
3100125-01;VALVE;SV;2
3100142-01;SCREW;OH;6
3100173-01;PISTON;OH;1
3100187-01;HSGBRG Y;OH;1
3100187-01;HSGBRG Y;OH;1
3100187-01;HSGBRG Y;SV;1
3100187-01;HSGBRG Y;SV;1
3100196-02;HSGPUMPY;AR;1
3100224-01;DUCT ASSY, LARGE EXIT;OH;1
3100335-01;SENSOR;OH;1
3100335-01;SENSOR;OH;1
3100337-01;PLATE;OH;1
3100337-01;PLATE;OH;1
3100337-01;PLATE;AR;1
3100337-01;PLATE;AR;1
3100339-01;INSERT;SC;1
3100450-01;GEARSHAFT SPUR;OH;1
3100542-01;BOLT;AR;1
3100542-01;BOLT;AR;1
3100542-01;BOLT;AR;1
3100542-01;BOLT;AR;1
3100591-03;DUCT;AR;1
3100596-01;SEAL   Y;AR;1
3100596-01;SEAL   Y;AR;1
3100596-01;SEAL   Y;AR;1
3100610-01;SLEEVE;OH;1
3100611-01;SEAT;OH;1
3100612-01;PISTON;OH;1
3100613-01;SEAT;OH;1
3100653-01;RING;OH;1
3100653-01;RING;SC;1
3100759-01;RING;OH;1
3100759-01;RING;AR;1
3100759-01;RING;SV;1
3100759-01;RING;SV;1
3100773-02;TUBE;OH;1
3100773-02;TUBE;OH;1
3100773-02;TUBE;SV;1
3100773-02;TUBE;SV;1
3100790-01;FILLER CAP & GAGE ASSY;AR;1
3100920-01;PISTON Y;OH;2
3100978-01;PLATE;OH;1
3101116-01;TUBE;SC;1
3101116-01;TUBE;OH;1
3101116-01;TUBE;SV;1
3101117-02;TUBE;OH;1
3101117-02;TUBE;OH;1
3101117-02;TUBE;SV;1
3101117-02;TUBE;SV;1
3101538-01;CARRIER;OH;1
3101544-01;SEAT;OH;1
3101544-01;SEAT;OH;1
3101544-01;SEAT;SV;1
3101544-01;SEAT;SV;1
3101615-01;HSGBRG;OH;1
3101648-01;#3.5 BEARING;OH;1
3101648-01;#3.5 BEARING;OH;1
3101733-01;#4 BEARING;SC;1
3101733-01;#4 BEARING;OH;1
3101733-01;#4 BEARING;OH;1
3101750-01;HSGASSY,#1BRGOUTER;AR;1
3101750-02;HSGBRG Y;AR;1
3101750-02;HSGBRG Y;AR;1
3101750-02;HSGBRG Y;AR;1
3101774-01;COVER  Y;AR;1
3101774-01;COVER  Y;AR;1
3101774-01;COVER  Y;AR;1
3101774-01;COVER  Y;AR;1
3101777-01;TUBE;OH;2
3101777-01;TUBE;OH;2
3101777-01;TUBE;SV;2
3101777-01;TUBE;SV;2
3101778-02;TUBE;OH;3
3101778-02;TUBE;OH;3
3101778-02;TUBE;SV;3
3101778-02;TUBE;SV;3
3101867-01;#1 BEARING;SC;1
3101867-01;#1 BEARING;SC;1
3101976-01;BOLT;OH;6
3101976-01;BOLT;OH;6
3101976-01;BOLT;SV;6
3101976-01;BOLT;SV;6
3101977-01;SPACER;AR;6
3101977-01;SPACER;AR;6
3101977-01;SPACER;AR;6
3101977-01;SPACER;AR;6
3102227-01;BEARING #6;SC;1
3102233-02;SHEATH;OH;11
3102233-02;SHEATH;SC;2
3102297-01;TUBE;SC;1
3102297-01;TUBE;SC;2
3102304-01;TUBE  Y;OH;2
3102304-01;TUBE  Y;OH;2
3102304-01;TUBE  Y;SV;2
3102304-01;TUBE  Y;SV;2
3102409-03;SPRING;AR;2
3102409-03;SPRING;SC;2
3102409-03;SPRING;SC;2
3102409-03;SPRING;SC;2
3102454-01;BEARING, #5;SC;1
3102504-01;COVER;AR;1
3102504-01;COVER;AR;1
3102546-01;NUT;OH;1
3102603-01;ADAPTER;OH;1
3102603-01;ADAPTER;OH;1
3102603-01;ADAPTER;SV;1
3102603-01;ADAPTER;SV;1
3102608-01;TUBE;OH;1
3102608-01;TUBE;OH;1
3102608-01;TUBE;SV;1
3102608-01;TUBE;SV;1
3102612-02;PLATE;AR;1
3102612-02;PLATE;AR;1
3102612-02;PLATE;AR;1
3102612-02;PLATE;AR;1
3102614-02;HSGPUMPY;AR;1
3102614-02;HSGPUMPY;AR;1
3102614-02;HSGPUMPY;AR;1
3102614-02;HSGPUMPY;AR;1
3102615-01;ADAPTER;AR;1
3102615-01;ADAPTER;AR;1
3102615-01;ADAPTER;AR;1
3102615-01;ADAPTER;AR;1
3102616-01;HSGPUMPY;AR;1
3102616-01;HSGPUMPY;AR;1
3102616-01;HSGPUMPY;AR;1
3102616-01;HSGPUMPY;AR;1
3102759-02;DUCT ASSY, LARGE EXIT;AR;1
3102759-02;DUCT ASSY, LARGE EXIT;AR;1
3102759-02;DUCT ASSY, LARGE EXIT;AR;1
3102759-02;DUCT ASSY, LARGE EXIT;AR;1
3102804-01;SHIELD;OH;1
3102804-01;SHIELD;OH;1
3102804-01;SHIELD;SV;1
3102804-01;SHIELD;SV;1
3102836-01;SEAL   Y;OH;1
3102836-01;SEAL   Y;OH;1
3102836-01;SEAL   Y;AR;1
3102836-01;SEAL   Y;AR;1
3102837-01;SEAL;SC;1
3102837-01;SEAL;SC;1
3102837-01;SEAL;SC;1
3102837-01;SEAL;SC;1
3102876-01;ELBOW;AR;1
3102876-01;ELBOW;AR;1
3102876-01;ELBOW;AR;1
3102876-01;ELBOW;AR;1
3102925-01;COUPLNGY;AR;1
3102925-01;COUPLNGY;AR;1
3102925-01;COUPLNGY;AR;1
3102925-01;COUPLNGY;AR;1
3102977-01;CONNCTRY;SV;1
3102977-01;CONNCTRY;SV;1
3102992-01;SLEEVE;OH;1
3102992-01;SLEEVE;OH;1
3102992-01;SLEEVE;SV;1
3102992-01;SLEEVE;SV;1
3102993-01;VALVE;OH;1
3102993-01;VALVE;OH;1
3102993-01;VALVE;SV;1
3102993-01;VALVE;SV;1
3102994-01;TUBE;OH;1
3102994-01;TUBE;OH;1
3102994-01;TUBE;SV;1
3102994-01;TUBE;SV;1
3102996-01;TUBE;OH;2
3102996-01;TUBE;OH;2
3102996-01;TUBE;SV;2
3102996-01;TUBE;SV;2
3103074-01;SEAL   Y;SC;1
3103257-01;BRACKETY;AR;1
3103257-01;BRACKETY;AR;1
3103257-01;BRACKETY;AR;1
3103257-01;BRACKETY;AR;1
3103258-01;BRACKET;SV;1
3103345-01;RETAINR;OH;2
3103365-01;SUPPORTY;AR;1
3103365-01;SUPPORTY;AR;1
3103365-01;SUPPORTY;AR;1
3103365-01;SUPPORTY;AR;1
3103462-01;TUBE;OH;2
3103462-01;TUBE;SC;2
3103462-01;TUBE;SV;2
3103462-01;TUBE;SV;2
